mp_id,full_name,club,mandate_status,district_number,body_name,from_date,to_date,role,url
012,Ryszard Bartosik,PiS,aktywny,37,Polsko-Szwajcarska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&455&PL
012,Ryszard Bartosik,PiS,aktywny,37,Polsko-Turecka Grupa Parlamentarna,09-05-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&501&PL
013,Władysław Bartoszewski,PSL-TD,aktywny,19,Polsko-Brytyjska Grupa Parlamentarna,07-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&473&PL
013,Władysław Bartoszewski,PSL-TD,aktywny,19,Polsko-Izraelska Grupa Parlamentarna,04-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&454&PL
013,Władysław Bartoszewski,PSL-TD,aktywny,19,Polsko-Niemiecka Grupa Parlamentarna,04-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&453&PL
013,Władysław Bartoszewski,PSL-TD,aktywny,19,Polsko-Szwedzka Grupa Parlamentarna,08-10-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&505&PL
014,Barbara Bartuś,PiS,aktywny,14,Delegacja Sejmu i Senatu RP do Zgromadzenia Parlamentarnego OBWE,25-01-2024,,wiceprzewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADDEL&NrKadencji=10&Deleg=81
014,Barbara Bartuś,PiS,aktywny,14,Zarząd Polskiej Grupy Unii Międzyparlamentarnej,25-01-2024,,Zarząd,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADDEL&NrKadencji=10&Deleg=70
014,Barbara Bartuś,PiS,aktywny,14,Polsko-Azerbejdżańska Grupa Parlamentarna,09-05-2024,,wiceprzewodnicząca,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&502&PL
014,Barbara Bartuś,PiS,aktywny,14,Polsko-Gruzińska Grupa Parlamentarna,22-02-2024,,wiceprzewodnicząca,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&459&PL
014,Barbara Bartuś,PiS,aktywny,14,Polsko-Kazachstańska Grupa Parlamentarna,11-07-2024,,przewodnicząca,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&523&PL
014,Barbara Bartuś,PiS,aktywny,14,Polsko-Litewska Grupa Parlamentarna,22-02-2024,,wiceprzewodnicząca,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&458&PL
014,Barbara Bartuś,PiS,aktywny,14,Polsko-Łotewska Grupa Parlamentarna,08-05-2024,,wiceprzewodnicząca,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&510&PL
014,Barbara Bartuś,PiS,aktywny,14,Polsko-Mołdawska Grupa Parlamentarna,07-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&468&PL
014,Barbara Bartuś,PiS,aktywny,14,Polsko-Rumuńska Grupa Parlamentarna,13-06-2024,,przewodnicząca,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&514&PL
014,Barbara Bartuś,PiS,aktywny,14,Polsko-Tajwański Zespół Parlamentarny,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&456&PL
014,Barbara Bartuś,PiS,aktywny,14,Polsko-Ukraińska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&460&PL
014,Barbara Bartuś,PiS,aktywny,14,Polsko-Węgierska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&461&PL
014,Barbara Bartuś,PiS,aktywny,14,Polsko-Włoska Grupa Parlamentarna,09-05-2024,,wiceprzewodnicząca,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&497&PL
015,Paweł Bejda,PSL-TD,aktywny,11,Delegacja Sejmu i Senatu RP do Zgromadzenia Parlamentarnego NATO,25-01-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADDEL&NrKadencji=10&Deleg=84
015,Paweł Bejda,PSL-TD,aktywny,11,Delegacja Sejmu i Senatu RP do Zgromadzenia Parlamentarnego NATO,25-01-2024,,przedstawiciel,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADDEL&NrKadencji=10&Deleg=84
015,Paweł Bejda,PSL-TD,aktywny,11,Polsko-Gruzińska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&459&PL
015,Paweł Bejda,PSL-TD,aktywny,11,Polsko-Indonezyjska Grupa Parlamentarna,08-03-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&480&PL
015,Paweł Bejda,PSL-TD,aktywny,11,Polsko-Japońska Grupa Parlamentarna,07-03-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&470&PL
015,Paweł Bejda,PSL-TD,aktywny,11,Polsko-Kuwejcka Grupa Parlamentarna,20-11-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&527&PL
015,Paweł Bejda,PSL-TD,aktywny,11,Polsko-Malezyjska Grupa Parlamentarna,25-07-2025,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&536&PL
015,Paweł Bejda,PSL-TD,aktywny,11,Polsko-Nowozelandzka Grupa Parlamentarna,11-04-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&487&PL
015,Paweł Bejda,PSL-TD,aktywny,11,Polsko-Uzbekistańska Grupa Parlamentarna,22-05-2024,,przewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&511&PL
