mp_id,full_name,club,mandate_status,district_number,body_name,from_date,to_date,role,url
140,Maria Małgorzata Janyska,KO,aktywny,38,Poselski Zespół Strażaków,12-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=882
140,Maria Małgorzata Janyska,KO,aktywny,38,Wielkopolski Zespół Parlamentarny,22-11-2023,,sekretarz,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=943
141,Michał Jaros,KO,aktywny,3,Dolnośląski Zespół Parlamentarny,22-11-2023,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=950
141,Michał Jaros,KO,aktywny,3,Parlamentarny Zespół ds. Bezpieczeństwa Ruchu Drogowego,06-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1011
141,Michał Jaros,KO,aktywny,3,Parlamentarny Zespół ds. Chorób Płuc,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=937
141,Michał Jaros,KO,aktywny,3,Parlamentarny Zespół ds. Firm Rodzinnych,11-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1056
141,Michał Jaros,KO,aktywny,3,Parlamentarny Zespół ds. Kryptoaktywów i Technologii Blockchain,22-07-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1191
141,Michał Jaros,KO,aktywny,3,Parlamentarny Zespół ds. Towarzystw Budownictwa Społecznego,07-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=952
141,Michał Jaros,KO,aktywny,3,Parlamentarny Zespół ds. transformacji społeczno-energetycznej regionu Worka Turoszowskiego,25-09-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1199
141,Michał Jaros,KO,aktywny,3,Parlamentarny Zespół ds. Uniwersytetów Trzeciego Wieku,06-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1014
141,Michał Jaros,KO,aktywny,3,Parlamentarny Zespół ds. Wolnego Rynku,09-02-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1064
141,Michał Jaros,KO,aktywny,3,Parlamentarny Zespół ds. Wyścigów Konnych,06-12-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1012
142,Patryk Jaskulski,KO,aktywny,41,Parlamentarny Zespół Absolwentów Szkoły Liderów im. Zbigniewa Pełczyńskiego,24-04-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1086
142,Patryk Jaskulski,KO,aktywny,41,Parlamentarny Zespół ds. Infrastruktury Sportowej,28-11-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=984
142,Patryk Jaskulski,KO,aktywny,41,Parlamentarny Zespół ds. Jakości Żywienia Dzieci w Placówkach Opiekuńczych i Oświatowych,13-08-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1124
142,Patryk Jaskulski,KO,aktywny,41,Parlamentarny Zespół ds. Leczenia Żywieniowego,09-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1063
142,Patryk Jaskulski,KO,aktywny,41,Parlamentarny Zespół ds. Ochrony Praw Zwierząt,13-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=881
142,Patryk Jaskulski,KO,aktywny,41,Parlamentarny Zespół ds. Zdrowia Psychicznego Dzieci i Młodzieży,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=997
142,Patryk Jaskulski,KO,aktywny,41,Parlamentarny Zespół Samorządowy,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=992
142,Patryk Jaskulski,KO,aktywny,41,Parlamentarny Zespół Sportowy,21-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=915
142,Patryk Jaskulski,KO,aktywny,41,Zachodniopomorski Zespół Parlamentarny,20-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1044
143,Danuta Jazłowiecka,KO,aktywny,21,Dolnośląski Zespół Parlamentarny,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=950
143,Danuta Jazłowiecka,KO,aktywny,21,Parlamentarny Zespół ds. Bezpiecznego Transportu Dzieci,11-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1049
143,Danuta Jazłowiecka,KO,aktywny,21,Parlamentarny Zespół ds. Chorób Rzadkich,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=968
143,Danuta Jazłowiecka,KO,aktywny,21,Parlamentarny Zespół ds. Ciepłownictwa,08-03-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1078
143,Danuta Jazłowiecka,KO,aktywny,21,Parlamentarny Zespół ds. Działalności Młodzieżowych Rad przy Jednostkach Samorządu Terytorialnego,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=965
143,Danuta Jazłowiecka,KO,aktywny,21,Parlamentarny Zespół ds. Nefrologii,12-04-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1081
143,Danuta Jazłowiecka,KO,aktywny,21,Parlamentarny Zespół ds. Rozwoju Przemysłu Cementowego w Polsce,11-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1048
143,Danuta Jazłowiecka,KO,aktywny,21,Parlamentarny Zespół ds. strategicznego rozwoju polskiego jeździectwa i hodowli koni,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=951
143,Danuta Jazłowiecka,KO,aktywny,21,Parlamentarny Zespół ds. transformacji energetycznej do elektroprosumeryzmu,30-05-2024,,wiceprzewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1100
144,Dariusz Joński,KO,wygasl,9,Łódzki Zespół Parlamentarny,13-11-2023,10-06-2024,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=887
144,Dariusz Joński,KO,wygasl,9,Parlamentarny Zespół ds. Ochrony Praw Zwierząt,13-11-2023,10-06-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=881
145,Marcin Józefaciuk,KO,aktywny,9,Łódzki Zespół Parlamentarny,13-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=887
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół Absolwentów Szkoły Liderów im. Zbigniewa Pełczyńskiego,24-04-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1086
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół do spraw Równouprawnienia Społeczności LGBT+,28-11-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=888
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. ADHD,21-02-2024,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1075
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Chorób Cywilizacyjnych,24-09-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1129
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Cyberbezpieczeństwa Dzieci,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=929
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Depenalizacji Marihuany,25-09-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1130
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Dialogu Obywatelskiego,09-01-2025,,sekretarz,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1164
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Działalności Młodzieżowych Rad przy Jednostkach Samorządu Terytorialnego,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=965
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Edukacji Domowej,27-11-2023,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=960
145,Marcin Józefaciuk,KO,aktywny,9,"Parlamentarny Zespół ds. Leczenia Niepłodności - ""Tak dla in vitro""",26-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1058
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Młodzieży (Senat RP),,,,"https://www.senat.gov.pl/sklad/zespoly/parlamentarny,269,parlamentarny-zespol-ds-mlodziezy.html"
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Nowoczesnego Kształcenia,13-12-2023,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1035
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Ochrony Dzieci w Procesie Rozstania Rodziców,26-06-2025,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1190
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Ochrony i Rozwoju Sektora Spożywczego,18-06-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1110
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Ochrony Praw Dzieci,24-07-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1182
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Ochrony Praw Zwierząt,09-10-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=881
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. osób z niepełnosprawnościami,23-07-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1041
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. pracowników Warsztatów Terapii Zajęciowej,11-06-2025,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1187
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Promocji Biegania,12-12-2023,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1033
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Przeciwdziałania Cyberhejtowi,13-12-2023,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1034
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Rzemiosła,11-10-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1138
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. strategicznego rozwoju polskiego jeździectwa i hodowli koni,22-11-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=951
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Uniwersytetów Trzeciego Wieku,21-11-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1014
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. ustawowego uregulowania zawodu psychologa i psychoterapeuty,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1000
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Wspierania Pszczelarstwa,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=928
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Zdrowia Mężczyzn,14-06-2024,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1114
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Zdrowia Psychicznego Dzieci i Młodzieży,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=997
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół ds. Zielonych Pierścieni Polskich Miast,21-03-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1077
145,Marcin Józefaciuk,KO,aktywny,9,Parlamentarny Zespół na rzecz Życia i Rodziny,27-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=954
146,Norbert Jakub Kaczmarczyk,PiS,aktywny,15,Parlamentarny Zespół ds. Dziedzictwa Świętego Jana Pawła II,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=907
146,Norbert Jakub Kaczmarczyk,PiS,aktywny,15,Parlamentarny Zespół ds. Małopolski,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=917
146,Norbert Jakub Kaczmarczyk,PiS,aktywny,15,Parlamentarny Zespół ds. Przetwórstwa i Rozwoju Rynków Rolnych,11-12-2023,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1022
146,Norbert Jakub Kaczmarczyk,PiS,aktywny,15,Parlamentarny Zespół ds. Rozwoju Kół Gospodyń Wiejskich,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=912
146,Norbert Jakub Kaczmarczyk,PiS,aktywny,15,Parlamentarny Zespół ds. Szpitali Samorządowych,09-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1055
146,Norbert Jakub Kaczmarczyk,PiS,aktywny,15,Parlamentarny Zespół ds. Wspierania Pszczelarstwa,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=928
146,Norbert Jakub Kaczmarczyk,PiS,aktywny,15,Parlamentarny Zespół Przeciwdziałania Bezprawiu - Bezpieczna Polska,23-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1068
146,Norbert Jakub Kaczmarczyk,PiS,aktywny,15,Parlamentarny Zespół Sportowy,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=915
147,Filip Kaczyński,PiS,aktywny,12,Parlamentarny Zespół ds. Dużych Rodzin,23-07-2025,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1193
147,Filip Kaczyński,PiS,aktywny,12,Parlamentarny Zespół ds. Dziedzictwa Świętego Jana Pawła II,21-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=907
147,Filip Kaczyński,PiS,aktywny,12,Parlamentarny Zespół ds. Rozwoju Małopolski,30-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1009
147,Filip Kaczyński,PiS,aktywny,12,Parlamentarny Zespół ds. Seniorów,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=974
147,Filip Kaczyński,PiS,aktywny,12,"Parlamentarny Zespół ds. Wspierania Honorowych Dawców Krwi i Polskiego Czerwonego Krzyża oraz Promocji Krwiodawstwa, Dawstwa Szpiku Kostnego i Transplantologii",28-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=979
147,Filip Kaczyński,PiS,aktywny,12,Poselski Zespół Strażaków,12-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=882
148,Jarosław Kaczyński,PiS,aktywny,33,"Parlamentarny Zespół ds. Reparacji, Odszkodowania i Zadośćuczynienia Należnych Polsce od Niemiec oraz Oszacowania Wysokości Odszkodowań Należnych Polsce od Rosji za Szkody Wyrządzone w trakcie II Wojny Światowej",15-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=918
148,Jarosław Kaczyński,PiS,aktywny,33,Parlamentarny Zespół ds. Rozwoju Regionu Świętokrzyskiego,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=941
149,Piotr Kaleta,PiS,aktywny,36,Parlamentarny Zespół Przeciwdziałania Bezprawiu - Bezpieczna Polska,23-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1068
150,Sebastian Kaleta,PiS,aktywny,19,Parlamentarny Zespół ds. m. st. Warszawy,17-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=890
150,Sebastian Kaleta,PiS,aktywny,19,Parlamentarny Zespół ds. Wspierania Rozwoju Rodzinnych Ogrodów Działkowych,28-11-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1006
150,Sebastian Kaleta,PiS,aktywny,19,Parlamentarny Zespół Sportowy,26-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=915
151,Mariusz Kałużny,PiS,aktywny,5,Kujawsko-Pomorski Zespół Parlamentarny,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=962
151,Mariusz Kałużny,PiS,aktywny,5,Parlamentarny Zespół ds. Chorób Wątroby,13-09-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1128
151,Mariusz Kałużny,PiS,aktywny,5,Parlamentarny Zespół ds. Kaskadyzacji Dolnej Wisły,14-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=911
151,Mariusz Kałużny,PiS,aktywny,5,Parlamentarny Zespół ds. Przetwórstwa i Rozwoju Rynków Rolnych,11-12-2023,,sekretarz,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1022
151,Mariusz Kałużny,PiS,aktywny,5,Parlamentarny Zespół ds. Rozwoju Kół Gospodyń Wiejskich,14-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=912
151,Mariusz Kałużny,PiS,aktywny,5,Parlamentarny Zespół ds. Walki z Wykluczeniem Transportowym,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=948
151,Mariusz Kałużny,PiS,aktywny,5,Parlamentarny Zespół na rzecz Katolickiej Nauki Społecznej,23-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=970
151,Mariusz Kałużny,PiS,aktywny,5,Parlamentarny Zespół Przeciwdziałania Bezprawiu - Bezpieczna Polska,22-07-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1068
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Dialogu Obywatelskiego,09-01-2025,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1164
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Działalności Młodzieżowych Rad przy Jednostkach Samorządu Terytorialnego,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=965
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Energii i Wodoru,30-07-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1007
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Lasów,11-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=981
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. m. st. Warszawy,11-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=890
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Ochrony i Rozwoju Polskiej Produkcji Rolnej,17-10-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1140
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Ochrony i Rozwoju Sektora Spożywczego,18-06-2024,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1110
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Osób Głuchych i z Niedosłuchem,19-03-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=935
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. osób z niepełnosprawnościami,30-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1041
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Polityki Migracyjnej,14-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=900
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. przyszłości demograficznej Polski,12-09-2024,,sekretarz,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1125
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Rad Seniorów,21-03-2024,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1076
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Ratownictwa Wodnego,11-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=995
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Rozwoju Aglomeracji Podwarszawskiej,16-01-2024,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1047
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Seniorów,11-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=974
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Uniwersytetów Trzeciego Wieku,11-01-2024,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1014
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Wielkoskalowych Inwestycji Celu Publicznego i Wywłaszczeń,11-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=989
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Zdrowia Psychicznego Dzieci i Młodzieży,11-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=997
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół ds. Zielonych Pierścieni Polskich Miast,21-03-2024,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1077
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół Samorządowy,12-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=992
153,Piotr Kandyba,KO,aktywny,20,Parlamentarny Zespół Sportowy,11-01-2024,19-11-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=915
153,Piotr Kandyba,KO,aktywny,20,Poselski Zespół Strażaków,12-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=882
154,Jan Kanthak,PiS,aktywny,6,"Parlamentarny Zespół ds. Obrony Lubelskiego Węgla ""Bogdanka""",28-01-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1171
154,Jan Kanthak,PiS,aktywny,6,Parlamentarny Zespół ds. Rozwoju Polski Wschodniej,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=945
154,Jan Kanthak,PiS,aktywny,6,Parlamentarny Zespół Przeciwdziałania Bezprawiu - Bezpieczna Polska,23-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1068
154,Jan Kanthak,PiS,aktywny,6,Parlamentarny Zespół Sportowy,13-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=915
155,Fryderyk Sylwester Kapinos,PiS,aktywny,23,Parlamentarny Zespół Członków i Sympatyków Ruchu Światło-Życie i Akcji Katolickiej,28-11-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=976
155,Fryderyk Sylwester Kapinos,PiS,aktywny,23,Parlamentarny Zespół do spraw rozwoju Huty Stalowa Wola i Dezamet Nowa Dęba,03-04-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1179
155,Fryderyk Sylwester Kapinos,PiS,aktywny,23,Parlamentarny Zespół ds. Dziedzictwa Świętego Jana Pawła II,14-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=907
155,Fryderyk Sylwester Kapinos,PiS,aktywny,23,Parlamentarny Zespół ds. Europy Karpat,14-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=905
